iso3,year,pct_gdp,country,continent,level
"GPE: East Asia & Pacific WB FY24, December 2024",2016,13.0631103515625,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2017,12.64562034606934,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2018,14.93481159210205,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2019,12.99594211578369,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2020,11.03631210327148,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2021,13.41466522216797,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2022,12.16040802001953,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2023,11.74246788024902,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: East Asia & Pacific WB FY24, December 2024",2024,13.32394886016846,"GPE: East Asia & Pacific WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2000,12.07600975036621,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2001,13.26617050170898,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2002,14.5001049041748,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2003,13.56387996673584,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2004,14.37320995330811,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2005,14.5391902923584,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2006,14.88490009307861,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2007,15.42934036254883,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2008,15.40024948120117,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2009,16.20727920532227,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2010,15.27350997924805,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2011,14.84606456756592,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2012,14.95759963989258,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2013,17.36895751953125,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2014,14.36483955383301,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2015,15.71675968170166,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2016,16.92091941833496,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2017,16.27813911437988,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2018,15.88862228393555,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2019,16.47274971008301,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2020,17.06019020080566,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2021,15.04331588745117,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2022,16.69313049316406,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2023,16.88652992248535,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Europe & Central Asia WB FY24, December 2024",2024,15.96475982666016,"GPE: Europe & Central Asia WB FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2008,13.82739448547363,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2010,13.21115970611572,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2011,11.38041591644287,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2012,13.43833923339844,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2013,14.41384887695313,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2014,13.12135028839111,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2015,13.18727970123291,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2016,13.35365009307861,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2017,14.69501972198486,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2018,15.58290004730225,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2019,13.14776992797852,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2020,12.81850433349609,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2021,14.1590633392334,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2022,12.84717559814453,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2023,12.59236526489258,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2000,17.65683937072754,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2001,16.5555591583252,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2002,16.90000915527344,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2003,13.81455993652344,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2004,11.08073997497559,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2005,13.8234395980835,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2006,13.48169040679932,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2007,11.52616024017334,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2009,10.338210105896,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2010,11.96580982208252,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2011,11.82289981842041,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2012,10.25959014892578,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2014,18.87751960754395,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2015,17.91942024230957,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2016,18.81353950500488,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2017,17.73406028747559,"GPE: High income WB FY24, December 2024",,total
"GPE: High income WB FY24, December 2024",2018,16.15208053588867,"GPE: High income WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2000,15.61225986480713,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2003,14.88700008392334,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2009,16.11274909973145,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2010,15.68910980224609,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2011,15.45465469360352,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2012,14.5217456817627,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2013,15.48563003540039,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2014,17.18157577514648,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2015,17.20000076293945,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2016,20.14841079711914,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2017,17.73406028747559,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2018,16.15208053588867,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2019,16.15208053588867,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2020,14.39326953887939,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2021,16.10693550109863,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2022,16.15208053588867,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2023,16.15208053588867,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Latin America & Caribbean WB FY24, December 2024",2024,13.84879398345947,"GPE: Latin America & Caribbean WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2000,13.8761100769043,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2001,13.78684997558594,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2002,13.78684997558594,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2004,15.01662445068359,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2005,16.1877498626709,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2008,15.88442039489746,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2009,16.10084533691406,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2010,14.48640918731689,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2011,14.97929954528809,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2012,13.79553031921387,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2013,15.19999980926514,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2014,14.46592998504639,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2015,14.03539085388184,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2016,13.19655990600586,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2017,14.89277839660645,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2018,15.74536514282227,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2019,14.78540992736816,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2020,13.80430030822754,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2021,15.57702922821045,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2022,15.06859970092773,"GPE: Low income WB FY24, December 2024",,total
"GPE: Low income WB FY24, December 2024",2023,15.34300994873047,"GPE: Low income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2000,14.89023017883301,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2001,14.00712966918945,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2002,15.14647006988525,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2004,15.789719581604,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2005,15.33973026275635,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2006,15.789719581604,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2007,16.73992156982422,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2008,16.65345001220703,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2009,15.18871021270752,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2010,14.71113967895508,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2011,13.97758483886719,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2012,15.74512004852295,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2013,16.07073020935059,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2014,15.8990650177002,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2015,14.56777954101563,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2016,15.66361999511719,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2017,15.47429656982422,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2018,15.88862228393555,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2019,14.17869853973389,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2020,14.45112228393555,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2021,14.77478694915771,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2022,14.08535003662109,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2023,13.74215793609619,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Lower middle Income WB FY24, December 2024",2024,13.77688980102539,"GPE: Lower middle Income WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2000,29.38595008850098,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2001,25.46389007568359,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2002,24.18471908569336,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2003,24.2714900970459,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2004,24.70113945007324,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2005,22.71504974365234,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2006,24.70796012878418,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2007,22.52743911743164,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2008,12.48923969268799,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2010,11.63509941101074,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2012,12.10262107849121,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2015,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2016,12.03277015686035,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2017,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2018,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2019,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2020,12.22861099243164,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2022,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Middle East & North Africa WB FY24, December 2024",2024,11.71551990509033,"GPE: Middle East & North Africa WB FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2000,15.75138473510742,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2001,15.90793991088867,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2002,16.27425003051758,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2003,16.11750984191895,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2004,16.73001098632813,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2005,16.63308525085449,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2006,17.3365306854248,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2007,18.1017894744873,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2008,18.00123977661133,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2009,16.2810001373291,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2010,15.55981063842773,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2011,15.42368030548096,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2012,15.81546974182129,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2013,15.49767971038818,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2014,16.28219032287598,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2015,16.30515480041504,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2016,15.91128540039063,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2017,15.4577169418335,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2018,15.40509510040283,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2019,14.38312911987305,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2020,14.36458492279053,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2021,14.47086811065674,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2022,14.40312957763672,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2023,14.666916847229,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2024,14.01988697052002,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2000,14.90773010253906,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2001,14.46177005767822,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2002,15.14647006988525,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2003,15.42216014862061,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2004,15.789719581604,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2005,15.64986038208008,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2006,15.84657001495361,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2007,16.73992156982422,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2008,16.25814056396484,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2009,15.89327526092529,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2010,15.48891448974609,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2011,14.92353439331055,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2012,14.53979969024658,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2013,15.48563003540039,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2014,15.50078582763672,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2015,14.85070037841797,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2016,15.16988658905029,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2017,15.2990894317627,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2018,15.58290004730225,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2019,14.17869853973389,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2020,14.18070507049561,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2021,14.47086811065674,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2022,13.38979530334473,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2023,13.72319793701172,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Overall FY24, all 90 countries, December 2024",2024,13.80363273620605,"GPE: Overall FY24, all 90 countries, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2000,17.65683937072754,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2002,16.36329460144043,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2003,15.42216014862061,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2008,17.36972045898438,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2009,14.87446975708008,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2010,14.2094898223877,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2011,12.82983016967773,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2012,14.60362434387207,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2013,15.13192939758301,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2014,16.2288818359375,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2015,16.74822998046875,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2016,17.84300994873047,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2017,15.2990894317627,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2018,16.15208053588867,"GPE: Small island and landlocked developing states, December 2024",,total
"GPE: Small island and landlocked developing states, December 2024",2019,15.04273986816406,"GPE: Small island and landlocked developing states, December 2024",,total
