iso_code,country,year,region,comp_prim_v2_m,eduout_prim_m
BFA,Burkina Faso,2003,Centre Nord,0.179399996995926,0.712800025939941
BFA,Burkina Faso,2003,Centre Ouest,0.308800011873245,0.66619998216629
BFA,Burkina Faso,2003,Centre Sud,0.195800006389618,0.626600027084351
BFA,Burkina Faso,2003,Est,0.0509999990463257,0.859300017356873
BFA,Burkina Faso,2003,Hauts Bassins,0.248099997639656,0.625699996948242
BFA,Burkina Faso,2003,Nord,0.141399994492531,0.723699986934662
BFA,Burkina Faso,2003,Ouagadougou,0.594399988651276,0.146200001239777
BFA,Burkina Faso,2003,Plateau Central,0.200800001621246,0.659900009632111
BFA,Burkina Faso,2003,Sahel,0.0546999983489513,0.810500025749207
BFA,Burkina Faso,2003,Sud Ouest,0.256900012493134,0.754000008106232
BFA,Burkina Faso,2010,Boucle De Mouhoun,0.256500005722046,0.527300000190735
BFA,Burkina Faso,2010,Cascades,0.33899998664856,0.380100011825562
BFA,Burkina Faso,2010,Centre,0.588199973106384,0.153300002217293
BFA,Burkina Faso,2010,Centre Est,0.283100008964539,0.534799993038177
BFA,Burkina Faso,2010,Centre Nord,0.157299995422363,0.53030002117157
BFA,Burkina Faso,2010,Centre Ouest,0.309599995613098,0.473800003528595
BFA,Burkina Faso,2010,Centre Sud,0.383300006389618,0.380899995565414
BFA,Burkina Faso,2010,Est,0.16889999806881,0.663800001144409
BFA,Burkina Faso,2010,Hauts Bassins,0.388900011777878,0.36379998922348
BFA,Burkina Faso,2010,Nord,0.287999987602234,0.383300006389618
BFA,Burkina Faso,2010,Plateau Central,0.298599988222122,0.393799990415573
BFA,Burkina Faso,2010,Sahel,0.0921000018715858,0.766600012779236
BFA,Burkina Faso,2010,Sud Ouest,0.207399994134903,0.636600017547607
BFA,Burkina Faso,2006,Boucle De Mouhoun,,
BFA,Burkina Faso,2006,Cascades,,
BFA,Burkina Faso,2006,Centre,,
BFA,Burkina Faso,2006,Centre Est,,
BFA,Burkina Faso,2006,Centre Nord,,
BFA,Burkina Faso,2006,Centre Ouest,,
BFA,Burkina Faso,2006,Centre Sud,,
BFA,Burkina Faso,2006,Est,,
BFA,Burkina Faso,2006,Hauts Bassins,,
BFA,Burkina Faso,2006,Nord,,
BFA,Burkina Faso,2006,Plateau Central,,
BFA,Burkina Faso,2006,Sahel,,
BFA,Burkina Faso,2006,Sud Ouest,,
CAF,C. A. R.,2000,Baminigui Bangoran,,
CAF,C. A. R.,2000,Bangui,,
CAF,C. A. R.,2000,Basse Kotto,,
CAF,C. A. R.,2000,Haut Mbomou,,
CAF,C. A. R.,2000,Haute Kotto,,
CAF,C. A. R.,2000,Kemo,,
CAF,C. A. R.,2000,Lobaye,,
CAF,C. A. R.,2000,Mambere Kadei,,
CAF,C. A. R.,2000,Mbomou,,
CAF,C. A. R.,2000,Nana Grebizi,,
CAF,C. A. R.,2000,Nana Mambere,,
CAF,C. A. R.,2000,Ombella M'Poko,,
CAF,C. A. R.,2000,Ouaka,,
CAF,C. A. R.,2000,Ouham,,
CAF,C. A. R.,2000,Ouham Pende,,
CAF,C. A. R.,2000,Sangha Mbaere,,
CAF,C. A. R.,2000,Vakaga,,
CAF,C. A. R.,2006,Baminigui Bangoran,,
CAF,C. A. R.,2006,Bangui,,
CAF,C. A. R.,2006,Basse Kotto,,
CAF,C. A. R.,2006,Haut Mbomou,,
CAF,C. A. R.,2006,Haute Kotto,,
CAF,C. A. R.,2006,Lobaye,,
CAF,C. A. R.,2006,Mambere Kadei,,
CAF,C. A. R.,2006,Mbomou,,
CAF,C. A. R.,2006,Nana Mambere,,
CAF,C. A. R.,2006,Ombella M'Poko,,
CAF,C. A. R.,2006,Ouaka,,
CAF,C. A. R.,2006,Ouham,,
CAF,C. A. R.,2006,Ouham Pende,,
CAF,C. A. R.,2006,Sangha Mbaere,,
CAF,C. A. R.,2010,Baminigui Bangoran,0.511799991130829,0.186100006103516
CAF,C. A. R.,2010,Bangui,0.743900001049042,0.0706999972462654
CAF,C. A. R.,2010,Basse Kotto,0.217199996113777,0.360599994659424
CAF,C. A. R.,2010,Haut Mbomou,0.380299985408783,0.283899992704391
CAF,C. A. R.,2010,Haute Kotto,0.29449999332428,0.232099995017052
CAF,C. A. R.,2010,Kemo,0.375200003385544,0.271600008010864
CAF,C. A. R.,2010,Lobaye,0.392500013113022,0.266299992799759
CAF,C. A. R.,2010,Mambere Kadei,0.314599990844727,0.409900009632111
CAF,C. A. R.,2010,Mbomou,0.289400011301041,0.264299988746643
CAF,C. A. R.,2010,Nana Grebizi,0.451299995183945,0.211199998855591
CAF,C. A. R.,2010,Nana Mambere,0.280699998140335,0.386799991130829
CAF,C. A. R.,2010,Ombella M'Poko,0.393799990415573,0.237700000405312
CAF,C. A. R.,2010,Ouaka,0.288599997758865,0.326299995183945
CAF,C. A. R.,2010,Ouham,0.241799995303154,0.381300002336502
CAF,C. A. R.,2010,Ouham Pende,0.304100006818771,0.219400003552437
CAF,C. A. R.,2010,Sangha Mbaere,0.417699992656708,0.349000006914139
CAF,C. A. R.,2010,Vakaga,,0.165800005197525
CIV,CÃÂ´te d'Ivoire,2012,Centre,0.443300008773804,0.353799998760223
CIV,CÃÂ´te d'Ivoire,2012,Centre Est,0.435600012540817,0.331099987030029
CIV,CÃÂ´te d'Ivoire,2012,Centre Nord,0.45890000462532,0.296299993991852
CIV,CÃÂ´te d'Ivoire,2012,Centre Ouest,0.391499996185303,0.342099994421005
CIV,CÃÂ´te d'Ivoire,2012,Nord,0.294900000095367,0.503099977970123
CIV,CÃÂ´te d'Ivoire,2012,Nord Est,0.384200006723404,0.372000008821487
CIV,CÃÂ´te d'Ivoire,2012,Nord Ouest,0.193900004029274,0.448100000619888
CIV,CÃÂ´te d'Ivoire,2012,Ouest,0.32370001077652,0.306100010871887
CIV,CÃÂ´te d'Ivoire,2012,Sud (Sans Ville D'Abidjan),0.540199995040894,0.213799998164177
CIV,CÃÂ´te d'Ivoire,2012,Sud Ouest,0.373100012540817,0.395599991083145
CIV,CÃÂ´te d'Ivoire,2012,Ville D'Abidjan,0.588100016117096,0.176599994301796
CIV,CÃÂ´te d'Ivoire,2000,Centre,,
CIV,CÃÂ´te d'Ivoire,2000,Centre Est,,
CIV,CÃÂ´te d'Ivoire,2000,Centre Nord,,
CIV,CÃÂ´te d'Ivoire,2000,Centre Ouest,,
CIV,CÃÂ´te d'Ivoire,2000,Nord,,
CIV,CÃÂ´te d'Ivoire,2000,Nord Est,,
CIV,CÃÂ´te d'Ivoire,2000,Nord Ouest,,
CIV,CÃÂ´te d'Ivoire,2000,Ouest,,
CIV,CÃÂ´te d'Ivoire,2000,Sud (Sans Ville D'Abidjan),,
CIV,CÃÂ´te d'Ivoire,2000,Sud Ouest,,
CIV,CÃÂ´te d'Ivoire,2000,Ville D'Abidjan,,
CIV,CÃÂ´te d'Ivoire,2006,Centre,,
CIV,CÃÂ´te d'Ivoire,2006,Centre Est,,
CIV,CÃÂ´te d'Ivoire,2006,Centre Nord,,
CIV,CÃÂ´te d'Ivoire,2006,Centre Ouest,,
CIV,CÃÂ´te d'Ivoire,2006,Nord,,
CIV,CÃÂ´te d'Ivoire,2006,Nord Est,,
CIV,CÃÂ´te d'Ivoire,2006,Nord Ouest,,
CIV,CÃÂ´te d'Ivoire,2006,Ouest,,
CIV,CÃÂ´te d'Ivoire,2006,Sud (Sans Ville D'Abidjan),,
CIV,CÃÂ´te d'Ivoire,2006,Sud Ouest,,
CIV,CÃÂ´te d'Ivoire,2006,Ville D'Abidjan,,
CIV,CÃÂ´te d'Ivoire,2016,Centre,0.647599995136261,0.177799999713898
CIV,CÃÂ´te d'Ivoire,2016,Centre Est,0.484200000762939,0.219200000166893
CIV,CÃÂ´te d'Ivoire,2016,Centre Nord,0.605799973011017,0.225400000810623
CIV,CÃÂ´te d'Ivoire,2016,Centre Ouest,0.521200001239777,0.263099998235703
CIV,CÃÂ´te d'Ivoire,2016,Nord,0.374199986457825,0.428400009870529
CIV,CÃÂ´te d'Ivoire,2016,Nord Est,0.541499972343445,0.275000005960464
CIV,CÃÂ´te d'Ivoire,2016,Nord Ouest,0.316500008106232,0.367599993944168
CIV,CÃÂ´te d'Ivoire,2016,Ouest,0.49210000038147,0.264999985694885
CIV,CÃÂ´te d'Ivoire,2016,Sud (Sans Ville D'Abidjan),0.615899980068207,0.17229999601841
CIV,CÃÂ´te d'Ivoire,2016,Sud Ouest,0.498800009489059,0.266200006008148
CIV,CÃÂ´te d'Ivoire,2016,Ville D'Abidjan,0.672399997711182,0.104800000786781
CMR,Cameroon,2004,Adamaoua,0.317400008440018,0.303400009870529
CMR,Cameroon,2004,Centre,0.652800023555756,0.0494999997317791
CMR,Cameroon,2004,Douala,0.826399981975555,0.0153000000864267
CMR,Cameroon,2004,Est,0.530200004577637,0.0921000018715858
CMR,Cameroon,2004,Extreme Nord,0.158899992704391,0.397100001573563
CMR,Cameroon,2004,Littoral,0.710300028324127,0.025900000706315
CMR,Cameroon,2004,Nord,0.188999995589256,0.433600008487701
CMR,Cameroon,2004,Nord Ouest,0.790700018405914,0.0500000007450581
CMR,Cameroon,2004,Ouest,0.655099987983704,0.0197000000625849
CMR,Cameroon,2004,Sud,0.732200026512146,0.0285000000149012
CMR,Cameroon,2004,Sud Ouest,0.848599970340729,0.0353999994695187
CMR,Cameroon,2004,Yaounde,0.867900013923645,0.0286999996751547
CMR,Cameroon,2011,Adamaoua,0.492599993944168,0.190699994564056
CMR,Cameroon,2011,Centre,0.814899981021881,0.0168999992311001
CMR,Cameroon,2011,Douala,0.926500022411346,0.0159000009298325
CMR,Cameroon,2011,Est,0.672100007534027,0.102200001478195
CMR,Cameroon,2011,Extreme Nord,0.24779999256134,0.404300004243851
CMR,Cameroon,2011,Littoral,0.873600006103516,0.0087000001221895
CMR,Cameroon,2011,Nord,0.352200001478195,0.281399995088577
CMR,Cameroon,2011,Nord Ouest,0.866400003433228,0.034000001847744
CMR,Cameroon,2011,Ouest,0.873000025749207,0.0148000000044703
CMR,Cameroon,2011,Sud,0.868499994277954,0.0204000007361174
CMR,Cameroon,2011,Sud Ouest,0.890900015830994,0.031199999153614
CMR,Cameroon,2011,Yaounde,0.910300016403198,0.0154999997466803
CMR,Cameroon,2000,Centre Avec Yaounde,,
CMR,Cameroon,2000,Est,,
CMR,Cameroon,2000,Extreme Nord,,
CMR,Cameroon,2000,Littoral Avec Douala,,
CMR,Cameroon,2000,Nord,,
CMR,Cameroon,2000,Nord Ouest,,
CMR,Cameroon,2000,Ouest,,
CMR,Cameroon,2000,Sud,,
CMR,Cameroon,2000,Sud Ouest,,
CMR,Cameroon,2006,Adamaoua,,
CMR,Cameroon,2006,Centre,,
CMR,Cameroon,2006,Douala,,
CMR,Cameroon,2006,Est,,
CMR,Cameroon,2006,Extreme Nord,,
CMR,Cameroon,2006,Littoral,,
CMR,Cameroon,2006,Nord,,
CMR,Cameroon,2006,Nord Ouest,,
CMR,Cameroon,2006,Ouest,,
CMR,Cameroon,2006,Sud,,
CMR,Cameroon,2006,Sud Ouest,,
CMR,Cameroon,2006,Yaounde,,
CMR,Cameroon,2014,Adamaoua,0.524100005626678,0.19930000603199
CMR,Cameroon,2014,Centre,0.869400024414062,0.0215000007301569
CMR,Cameroon,2014,Douala,0.917999982833862,0.0329999998211861
CMR,Cameroon,2014,Est,0.706200003623962,0.133200004696846
CMR,Cameroon,2014,Extreme Nord,0.403499990701675,0.349500000476837
CMR,Cameroon,2014,Littoral,0.941299974918365,0.0129000004380941
CMR,Cameroon,2014,Nord,0.464199990034103,0.256099998950958
CMR,Cameroon,2014,Nord Ouest,0.955099999904633,0.016499999910593
CMR,Cameroon,2014,Ouest,0.905200004577637,0.0093999998643994
CMR,Cameroon,2014,Sud,0.870500028133392,0.0181000009179115
CMR,Cameroon,2014,Sud Ouest,0.955699980258942,0.0248000007122755
CMR,Cameroon,2014,Yaounde,0.939199984073639,0.0038999998942017
COD,D. R. Congo,2007,Bandundu,0.357800006866455,0.357100009918213
COD,D. R. Congo,2007,Bas Congo,0.495299994945526,0.2483000010252
COD,D. R. Congo,2007,Equateur,0.315200001001358,0.375200003385544
COD,D. R. Congo,2007,Kasai Occidental,0.440299987792969,0.331800013780594
COD,D. R. Congo,2007,Kasai Oriental,0.515500009059906,0.238100007176399
COD,D. R. Congo,2007,Katanga,0.492300003767014,0.288800001144409
COD,D. R. Congo,2007,Kinshasa,0.823800027370453,0.104999996721745
COD,D. R. Congo,2007,Maniema,0.384499996900558,0.246299996972084
COD,D. R. Congo,2007,Nord Kivu,0.364800006151199,0.341399997472763
COD,D. R. Congo,2007,Province Orientale,0.331699997186661,0.339300006628036
COD,D. R. Congo,2007,Sud Kivu,0.505100011825562,0.273099988698959
COD,D. R. Congo,2013,Bandundu,0.724799990653992,0.10530000180006
COD,D. R. Congo,2013,Bas Congo,0.606700003147125,0.111299999058247
COD,D. R. Congo,2013,Equateur,0.591300010681152,0.140699997544289
COD,D. R. Congo,2013,Kasai Occidental,0.666499972343445,0.130799993872643
COD,D. R. Congo,2013,Kasai Oriental,0.712400019168854,0.0903000012040138
COD,D. R. Congo,2013,Katanga,0.663500010967255,0.145699992775917
COD,D. R. Congo,2013,Kinshasa,0.931699991226196,0.0780000016093254
COD,D. R. Congo,2013,Maniema,0.755999982357025,0.0979999974370003
COD,D. R. Congo,2013,Nord Kivu,0.668500006198883,0.195700004696846
COD,D. R. Congo,2013,Province Orientale,0.578100025653839,0.153300002217293
COD,D. R. Congo,2013,Sud Kivu,0.678600013256073,0.168699994683266
COD,D. R. Congo,2001,Bandundu,,
COD,D. R. Congo,2001,Bas Congo,,
COD,D. R. Congo,2001,Equateur,,
COD,D. R. Congo,2001,Kasai Occidental,,
COD,D. R. Congo,2001,Kasai Oriental,,
COD,D. R. Congo,2001,Katanga,,
COD,D. R. Congo,2001,Kinshasa,,
COD,D. R. Congo,2001,Maniema,,
COD,D. R. Congo,2001,Nord Kivu,,
COD,D. R. Congo,2001,Province Orientale,,
COD,D. R. Congo,2001,Sud Kivu,,
COD,D. R. Congo,2010,Bandundu,0.417499989271164,0.19709999859333
COD,D. R. Congo,2010,Bas Congo,0.422500014305115,0.211300000548363
COD,D. R. Congo,2010,Equateur,0.263300001621246,0.316300004720688
COD,D. R. Congo,2010,Kasai Occidental,0.32490000128746,0.332399994134903
COD,D. R. Congo,2010,Kasai Oriental,0.513800024986267,0.216700002551079
COD,D. R. Congo,2010,Katanga,0.376199990510941,0.338699996471405
COD,D. R. Congo,2010,Kinshasa,0.827199995517731,0.0967999994754791
COD,D. R. Congo,2010,Maniema,0.490000009536743,0.214699998497963
COD,D. R. Congo,2010,Nord Kivu,0.439300000667572,0.274399995803833
COD,D. R. Congo,2010,Province Orientale,0.312200009822845,0.238299995660782
COD,D. R. Congo,2010,Sud Kivu,0.456200003623962,0.272000014781952
COG,Congo,2005,Brazzaville,0.809000015258789,0.0373999997973442
COG,Congo,2005,Nord,0.538100004196167,0.106899999082088
COG,Congo,2005,Pointe Noire,0.715399980545044,0.0377000011503696
COG,Congo,2005,Sud,0.467900007963181,0.0901999995112419
COM,Comoros,2012,Moheli,0.696399986743927,0.153600007295609
COM,Comoros,2012,Ndzouani,0.738399982452393,0.212599992752075
COM,Comoros,2012,Ngazidja,0.81139999628067,0.0632999986410141
COM,Comoros,2000,Moheli,,
COM,Comoros,2000,Ndzouani,,
COM,Comoros,2000,Ngazidja,,
DJI,Djibouti,2006,Arrondissement 1,,
DJI,Djibouti,2006,Arrondissement 2,,
DJI,Djibouti,2006,Arrondissement 3,,
DJI,Djibouti,2006,Arrondissement 4,,
DJI,Djibouti,2006,Arrondissement 5,,
DJI,Djibouti,2006,Pas D'Arrondissement,,
EGY,Egypt,2000,Frontier Governorates,0.809800028800964,0.126800000667572
EGY,Egypt,2000,Lower Egypt Rural,0.801100015640259,0.0542000010609627
EGY,Egypt,2000,Lower Egypt Urban,0.886900007724762,0.035300001502037
EGY,Egypt,2000,Upper Egypt Rural,0.70389997959137,0.136700004339218
EGY,Egypt,2000,Upper Egypt Urban,0.901000022888184,0.0581000000238419
EGY,Egypt,2000,Urban Governorates,0.890500009059906,0.0564999990165234
EGY,Egypt,2005,Frontier Governorates,0.80239999294281,0.0654999986290932
EGY,Egypt,2005,Lower Egypt Rural,0.869899988174438,0.030799999833107
EGY,Egypt,2005,Lower Egypt Urban,0.932900011539459,0.0181000009179115
EGY,Egypt,2005,Upper Egypt Rural,0.736599981784821,0.0821999981999397
EGY,Egypt,2005,Upper Egypt Urban,0.875,0.033500000834465
EGY,Egypt,2005,Urban Governorates,0.882300019264221,0.0403000004589558
EGY,Egypt,2014,Frontier Governorates,0.916100025177002,0.0476999990642071
EGY,Egypt,2014,Lower Egypt Rural,0.923200011253357,0.0225000008940697
EGY,Egypt,2014,Lower Egypt Urban,0.936100006103516,0.0247000008821487
EGY,Egypt,2014,Upper Egypt Rural,0.870899975299835,0.0447999984025955
EGY,Egypt,2014,Upper Egypt Urban,0.910700023174286,0.0416000001132488
EGY,Egypt,2014,Urban Governorates,0.932900011539459,0.0273000001907349
ETH,Ethiopia,2000,Addis Ababa,0.672699987888336,0.144899994134903
ETH,Ethiopia,2000,Afar,0.184499993920326,0.78600001335144
ETH,Ethiopia,2000,Amhara,0.133599996566772,0.653900027275085
ETH,Ethiopia,2000,Benishangul Gumuz,0.11089999973774,0.564999997615814
ETH,Ethiopia,2000,Dire Dawa,0.52700001001358,0.425399988889694
ETH,Ethiopia,2000,Gambela,0.280499994754791,0.34349998831749
ETH,Ethiopia,2000,Harari,0.443399995565414,0.306699991226196
ETH,Ethiopia,2000,Oromia,0.154599994421005,0.66839998960495
ETH,Ethiopia,2000,SNNPR,0.147300004959106,0.66100001335144
ETH,Ethiopia,2000,Somali,0.0904000028967857,0.850199997425079
ETH,Ethiopia,2000,Tigray,0.269300013780594,0.621800005435944
ETH,Ethiopia,2005,Addis Ababa,0.681500017642975,0.117899999022484
ETH,Ethiopia,2005,Afar,0.0829999968409538,0.835099995136261
ETH,Ethiopia,2005,Amhara,0.261000007390976,0.433499991893768
ETH,Ethiopia,2005,Benishangul Gumuz,0.240899994969368,0.43189999461174
ETH,Ethiopia,2005,Dire Dawa,0.573300004005432,0.375299990177155
ETH,Ethiopia,2005,Gambela,0.467400014400482,0.47859999537468
ETH,Ethiopia,2005,Harari,0.490099996328354,0.380100011825562
ETH,Ethiopia,2005,Oromia,0.266099989414215,0.485000014305115
ETH,Ethiopia,2005,SNNPR,0.247999995946884,0.572000026702881
ETH,Ethiopia,2005,Somali,0.111100003123283,0.85290002822876
ETH,Ethiopia,2005,Tigray,0.332899987697601,0.440200001001358
ETH,Ethiopia,2011,Addis Ababa,0.72409999370575,0.100000001490116
ETH,Ethiopia,2011,Afar,0.26910001039505,0.485700011253357
ETH,Ethiopia,2011,Amhara,0.375499993562698,0.320800006389618
ETH,Ethiopia,2011,Benishangul Gumuz,0.386700004339218,0.338699996471405
ETH,Ethiopia,2011,Dire Dawa,0.630500018596649,0.268099993467331
ETH,Ethiopia,2011,Gambela,0.490500003099442,0.207900002598763
ETH,Ethiopia,2011,Harari,0.61599999666214,0.257600009441376
ETH,Ethiopia,2011,Oromia,0.367700010538101,0.428799986839294
ETH,Ethiopia,2011,SNNPR,0.395799994468689,0.40599998831749
ETH,Ethiopia,2011,Somali,0.222599998116493,0.43419998884201
ETH,Ethiopia,2011,Tigray,0.488999992609024,0.24600000679493
GAB,Gabon,2000,Big Cities,0.604700028896332,
GAB,Gabon,2000,East (Haut Ogoou<U+0082> & Ogoou<U+0082> Lolo),0.36599999666214,
GAB,Gabon,2000,North (Ogoou<U+0082> Ivindo & Woleu Ntem),0.429199993610382,
GAB,Gabon,2000,"South (Ngouni<U+0082>, Nyanga)",0.366899996995926,
GAB,Gabon,2000,"West (Estuaire, Moyen Ogoou<U+0082> & Ogoou<U+0082> Maritime)",0.439900010824203,
GAB,Gabon,2012,Estuaire,0.750199973583221,0.0627999976277351
GAB,Gabon,2012,Haut Ogooue,0.607200026512146,0.0685999989509583
GAB,Gabon,2012,Libreville Port Gentil,0.840200006961823,0.0401999987661839
GAB,Gabon,2012,Moyen Ogooue,0.593999981880188,0.096500001847744
GAB,Gabon,2012,Ngounie,0.479999989271164,0.0762000009417534
GAB,Gabon,2012,Nyanga,0.530399978160858,0.0710999965667725
GAB,Gabon,2012,Ogooue Ivindo,0.349900007247925,0.125300005078316
GAB,Gabon,2012,Ogooue Lolo,0.455199986696243,0.0843999981880188
GAB,Gabon,2012,Ogooue Maritime,0.554899990558624,0.0520000010728836
GAB,Gabon,2012,Woleu Ntem,0.608699977397919,0.0229000002145767
GHA,Ghana,2003,Ashanti,0.695200026035309,0.310499995946884
GHA,Ghana,2003,Brong Ahafo,0.482800006866455,0.374099999666214
GHA,Ghana,2003,Central,0.587499976158142,0.381099998950958
GHA,Ghana,2003,Eastern,0.678200006484985,0.397000014781952
GHA,Ghana,2003,Greater Accra,0.731700003147125,0.276300013065338
GHA,Ghana,2003,Northern,0.287999987602234,0.55460000038147
GHA,Ghana,2003,Upper East,0.231199994683266,0.5557000041008
GHA,Ghana,2003,Upper West,0.401600003242493,0.582499980926514
GHA,Ghana,2003,Volta,0.537400007247925,0.355599999427795
GHA,Ghana,2003,Western,0.621200025081635,0.294699996709824
GHA,Ghana,2014,Ashanti,0.785799980163574,0.260899990797043
GHA,Ghana,2014,Brong Ahafo,0.611899971961975,0.316599994897842
GHA,Ghana,2014,Central,0.691200017929077,0.54720002412796
GHA,Ghana,2014,Eastern,0.664399981498718,0.321299999952316
GHA,Ghana,2014,Greater Accra,0.756500005722046,0.239999994635582
GHA,Ghana,2014,Northern,0.438400000333786,0.323500007390976
GHA,Ghana,2014,Upper East,0.512399971485138,0.275599986314774
GHA,Ghana,2014,Upper West,0.461199998855591,0.365500003099442
GHA,Ghana,2014,Volta,0.574000000953674,0.287699997425079
GHA,Ghana,2014,Western,0.751800000667572,0.205599993467331
GHA,Ghana,2006,Ashanti,,
GHA,Ghana,2006,Brong Ahafo,,
GHA,Ghana,2006,Central,,
GHA,Ghana,2006,Eastern,,
GHA,Ghana,2006,Greater Accra,,
GHA,Ghana,2006,Northern,,
GHA,Ghana,2006,Upper East,,
GHA,Ghana,2006,Upper West,,
GHA,Ghana,2006,Volta,,
GHA,Ghana,2006,Western,,
GHA,Ghana,2011,Ashanti,0.812399983406067,0.261900007724762
GHA,Ghana,2011,Brong Ahafo,0.619899988174438,0.27590000629425
GHA,Ghana,2011,Central,0.709399998188019,0.267699986696243
GHA,Ghana,2011,Eastern,0.672599971294403,0.252999991178513
GHA,Ghana,2011,Greater Accra,0.711899995803833,0.185399994254112
GHA,Ghana,2011,Northern,0.432599991559982,0.405800014734268
GHA,Ghana,2011,Upper East,0.451499998569489,0.28549998998642
GHA,Ghana,2011,Upper West,0.465999990701675,0.348199993371964
GHA,Ghana,2011,Volta,0.57779997587204,0.268599987030029
GHA,Ghana,2011,Western,0.699299991130829,0.232800006866455
GIN,Guinea,2012,Boke,0.455300003290176,0.349299997091293
GIN,Guinea,2012,Conakry,0.719500005245209,0.134100005030632
GIN,Guinea,2012,Faranah,0.249200001358986,0.545000016689301
GIN,Guinea,2012,Kankan,0.205799996852875,0.639800012111664
GIN,Guinea,2012,Kindia,0.322699993848801,0.461699992418289
GIN,Guinea,2012,Labe,0.368999987840652,0.478899985551834
GIN,Guinea,2012,Mamou,0.345499992370605,0.47639998793602
GIN,Guinea,2012,N'Zerekore,0.38620001077652,0.372599989175797
GMB,Gambia,2013,Banjul,0.838800013065338,0.129999995231628
GMB,Gambia,2013,Basse,0.234599992632866,0.389699995517731
GMB,Gambia,2013,Brikama,0.71560001373291,0.220400005578995
GMB,Gambia,2013,Janjanbureh,0.490099996328354,0.438100010156631
GMB,Gambia,2013,Kanifing,0.782299995422363,0.186100006103516
GMB,Gambia,2013,Kerewan,0.547999978065491,0.365599989891052
GMB,Gambia,2013,Kuntaur,0.39860001206398,0.586399972438812
GMB,Gambia,2013,Mansakonko,0.64029997587204,0.19650000333786
GMB,Gambia,2000,Banjul,,
GMB,Gambia,2000,Brikama,,
