Unnamed: 0;iso_code;country;year;region;compl_primary;out_primary
40740;NGA;Nigeria;2011;Gombe;0.483500003814697;0.411300003528595
40741;NGA;Nigeria;2011;Imo;0.905900001525879;0.0631999969482422
40742;NGA;Nigeria;2011;Jigawa;0.425799995660782;0.569800019264221
40743;NGA;Nigeria;2011;Kaduna;0.768400013446808;0.25780001282692
40744;NGA;Nigeria;2011;Kano;0.679000020027161;0.426600009202957
40745;NGA;Nigeria;2011;Katsina;0.531199991703033;0.51010000705719
40746;NGA;Nigeria;2011;Kebbi;0.338699996471405;0.691399991512299
40747;NGA;Nigeria;2011;Kogi;0.841199994087219;0.187199994921684
40748;NGA;Nigeria;2011;Kwara;0.764999985694885;0.166600003838539
40749;NGA;Nigeria;2011;Lagos;0.971199989318848;0.0342999994754791
40750;NGA;Nigeria;2011;Nasarawa;0.599500000476837;0.246399998664856
40751;NGA;Nigeria;2011;Niger;0.451599985361099;0.484100013971329
40752;NGA;Nigeria;2011;Ogun;0.916400015354156;0.0957999974489212
40753;NGA;Nigeria;2011;Ondo;0.924499988555908;0.0434999987483025
40754;NGA;Nigeria;2011;Osun;0.950399994850159;0.101700000464916
40755;NGA;Nigeria;2011;Oyo;0.808399975299835;0.173099994659424
40756;NGA;Nigeria;2011;Plateau;0.726700007915497;0.213599994778633
40757;NGA;Nigeria;2011;Rivers;0.936699986457825;0.0890000015497208
40758;NGA;Nigeria;2011;Sokoto;0.371300011873245;0.644800007343292
40759;NGA;Nigeria;2011;Taraba;0.576099991798401;0.294099986553192
40760;NGA;Nigeria;2011;Yobe;0.418199986219406;0.638800024986267
40761;NGA;Nigeria;2011;Zamfara;0.5067999958992;0.651199996471405
44396;RWA;Rwanda;2000;Butare;0.27020001411438;0.286799997091293
44397;RWA;Rwanda;2000;Byumba;0.275099992752075;0.29449999332428
44398;RWA;Rwanda;2000;Cyangugu;0.311599999666214;0.217999994754791
44399;RWA;Rwanda;2000;Gikongoro;0.293000012636185;0.277300000190735
44400;RWA;Rwanda;2000;Gisenyi;0.233999997377396;0.24889999628067
44401;RWA;Rwanda;2000;Gitarama;0.300999999046326;0.18019999563694
44402;RWA;Rwanda;2000;Kibungo;0.189099997282028;0.35809999704361
44403;RWA;Rwanda;2000;Kibuye;0.152700006961823;0.230900004506111
44404;RWA;Rwanda;2000;Kigali City;0.484699994325638;0.225299999117851
44405;RWA;Rwanda;2000;Kigali Rural;0.332500010728836;0.220300003886223
44406;RWA;Rwanda;2000;Ruhengeri;0.235499992966652;0.237100005149841
44407;RWA;Rwanda;2000;Umutara;0.170699998736382;0.205799996852875
44480;RWA;Rwanda;2005;Butare;0.0888999998569489;0.214000001549721
44481;RWA;Rwanda;2005;Byumba;0.0555999986827374;0.136099994182587
44482;RWA;Rwanda;2005;Cyangugu;0.0860999971628189;0.171399995684624
44483;RWA;Rwanda;2005;Gikongoro;0.0582999996840954;0.165399998426437
44484;RWA;Rwanda;2005;Gisenyi;0.0737000033259392;0.141599997878075
44485;RWA;Rwanda;2005;Gitarama;0.139200001955032;0.10869999974966
44486;RWA;Rwanda;2005;Kibungo;0.0597000010311604;0.133300006389618
44487;RWA;Rwanda;2005;Kibuye;0.109399996697903;0.155599996447563
44488;RWA;Rwanda;2005;Kigali City;0.302300006151199;0.0813999995589256
44489;RWA;Rwanda;2005;Kigali Rural;0.128600001335144;0.143900007009506
44490;RWA;Rwanda;2005;Ruhengeri;0.101000003516674;0.107400000095367
44491;RWA;Rwanda;2005;Umutara;0.0879999995231628;0.193499997258186
44760;RWA;Rwanda;2010;East;0.373499989509583;0.0824000015854836
44761;RWA;Rwanda;2010;Kigali City;0.542200028896332;0.0485000014305115
44762;RWA;Rwanda;2010;North;0.450100004673004;0.0447000004351139
44763;RWA;Rwanda;2010;South;0.371800005435944;0.064800001680851
44764;RWA;Rwanda;2010;West;0.359100013971329;0.0780000016093254
44922;RWA;Rwanda;2015;East;0.483999997377396;0.0645999982953072
44923;RWA;Rwanda;2015;Kigali City;0.644599974155426;0.0546000003814697
44924;RWA;Rwanda;2015;North;0.588699996471405;0.0438000001013279
44925;RWA;Rwanda;2015;South;0.503600001335144;0.0601000003516674
44926;RWA;Rwanda;2015;West;0.568700015544891;0.0515000000596046
45066;RWA;Rwanda;2000;Butare;;
45067;RWA;Rwanda;2000;Byumba;;
45068;RWA;Rwanda;2000;Cyangugu;;
45069;RWA;Rwanda;2000;Gikongoro;;
45070;RWA;Rwanda;2000;Gisenyi;;
45071;RWA;Rwanda;2000;Gitarama;;
45072;RWA;Rwanda;2000;Kibungo;;
45073;RWA;Rwanda;2000;Kibuye;;
45074;RWA;Rwanda;2000;Kigali City;;
45075;RWA;Rwanda;2000;Kigali Rural;;
45076;RWA;Rwanda;2000;Ruhengeri;;
45077;RWA;Rwanda;2000;Umutara;;
45170;SDN;Sudan;2000;Al Gadarif;;
45171;SDN;Sudan;2000;Al Gazira;;
45172;SDN;Sudan;2000;Blue Nile;;
45173;SDN;Sudan;2000;Kassala;;
45174;SDN;Sudan;2000;Khartoum;;
45175;SDN;Sudan;2000;North;;
45176;SDN;Sudan;2000;North Darfur;;
45177;SDN;Sudan;2000;North Kordofan;;
45178;SDN;Sudan;2000;Red Sea;;
45179;SDN;Sudan;2000;River Nile;;
45180;SDN;Sudan;2000;Sinnar;;
45181;SDN;Sudan;2000;South Darfur;;
45182;SDN;Sudan;2000;South Kordofan;;
45183;SDN;Sudan;2000;West Darfur;;
45184;SDN;Sudan;2000;West Kordofan;;
45185;SDN;Sudan;2000;White Nile;;
45451;SDN;Sudan;2010;Blue Nile;0.526400029659271;0.466899991035461
45452;SDN;Sudan;2010;Gadarif;0.612399995326996;0.372500002384186
45453;SDN;Sudan;2010;Gezira;0.846000015735626;0.184400007128716
45454;SDN;Sudan;2010;Kassala;0.521000027656555;0.446599990129471
45455;SDN;Sudan;2010;Khartoum;0.913800001144409;0.0952999964356422
45456;SDN;Sudan;2010;North Darfur;0.71450001001358;0.278200000524521
45457;SDN;Sudan;2010;North Kordofan;0.643700003623962;0.330599993467331
45458;SDN;Sudan;2010;Northern;0.83569997549057;0.0785999968647957
45459;SDN;Sudan;2010;Red Sea;0.593500018119812;0.290600001811981
45460;SDN;Sudan;2010;River Nile;0.771899998188019;0.157000005245209
45461;SDN;Sudan;2010;Sinnar;0.666899979114532;0.347699999809265
45462;SDN;Sudan;2010;South Darfur;0.593299984931946;0.416799992322922
45463;SDN;Sudan;2010;South Kordofan;0.587599992752075;0.368800014257431
45464;SDN;Sudan;2010;West Darfur;0.386099994182587;0.453000009059906
45465;SDN;Sudan;2010;White Nile;0.741800010204315;0.237499997019768
45752;SDN;Sudan;2014;Blue Nile;0.52240002155304;0.490900009870529
45753;SDN;Sudan;2014;Central Darfur;0.475199997425079;0.514500021934509
45754;SDN;Sudan;2014;East Darfur;0.550499975681305;0.455700010061264
45755;SDN;Sudan;2014;Gadarif;0.51800000667572;0.390899986028671
45756;SDN;Sudan;2014;Gezira;0.766499996185303;0.200399994850159
45757;SDN;Sudan;2014;Kassala;0.530700027942657;0.461699992418289
45758;SDN;Sudan;2014;Khartoum;0.933000028133392;0.100000001490116
45759;SDN;Sudan;2014;North Darfur;0.672399997711182;0.325399994850159
45760;SDN;Sudan;2014;North Kordofan;0.605400025844574;0.279700011014938
45761;SDN;Sudan;2014;Northern;0.824699997901917;0.0710999965667725
45762;SDN;Sudan;2014;Red Sea;0.686100006103516;0.232400000095367
45763;SDN;Sudan;2014;River Nile;0.817900002002716;0.112300001084805
45764;SDN;Sudan;2014;Sinnar;0.62830001115799;0.331400007009506
45765;SDN;Sudan;2014;South Darfur;0.552799999713898;0.43860000371933
45766;SDN;Sudan;2014;South Kordofan;0.604300022125244;0.362300008535385
45767;SDN;Sudan;2014;West Darfur;0.614000022411346;0.493600010871887
45768;SDN;Sudan;2014;West Kordofan;0.495099991559982;0.53710001707077
45769;SDN;Sudan;2014;White Nile;0.693400025367737;0.24379999935627
46203;SEN;Senegal;2014;Dakar;0.661499977111816;0.188199996948242
46204;SEN;Senegal;2014;Diourbel;0.184400007128716;0.639699995517731
46205;SEN;Senegal;2014;Fatick;0.625100016593933;0.261000007390976
46206;SEN;Senegal;2014;Kaffrine;0.308499991893768;0.60290002822876
46207;SEN;Senegal;2014;Kaolack;0.409099996089935;0.52020001411438
46208;SEN;Senegal;2014;Kedougou;0.470099985599518;0.260399997234344
46209;SEN;Senegal;2014;Kolda;0.47749999165535;0.284700006246567
46210;SEN;Senegal;2014;Louga;0.313400000333786;0.541700005531311
46211;SEN;Senegal;2014;Matam;0.409000009298325;0.472499996423721
46212;SEN;Senegal;2014;Saint Louis;0.559599995613098;0.339800000190735
46213;SEN;Senegal;2014;Sedhiou;0.648400008678436;0.321999996900558
46214;SEN;Senegal;2014;Tambacounda;0.265799999237061;0.555899977684021
46215;SEN;Senegal;2014;Thies;0.55239999294281;0.338200002908707
46216;SEN;Senegal;2014;Ziguinchor;0.782899975776672;0.0509000010788441
46470;SEN;Senegal;2000;Dakar;;
46471;SEN;Senegal;2000;Diourbel;;
46472;SEN;Senegal;2000;Fatick;;
46473;SEN;Senegal;2000;Kaolack;;
46474;SEN;Senegal;2000;Kolda;;
46475;SEN;Senegal;2000;Louga;;
46476;SEN;Senegal;2000;Saint Louis;;
46477;SEN;Senegal;2000;Tambacounda;;
46478;SEN;Senegal;2000;Thies;;
46479;SEN;Senegal;2000;Ziguinchor;;
46611;SLE;Sierra Leone;2008;East;0.372299998998642;0.306100010871887
46612;SLE;Sierra Leone;2008;North;0.465999990701675;0.358799993991852
46613;SLE;Sierra Leone;2008;South;0.336699992418289;0.333999991416931
46614;SLE;Sierra Leone;2008;West;0.711700022220612;0.121200002729893
46784;SLE;Sierra Leone;2013;East;0.603999972343445;0.271499991416931
46785;SLE;Sierra Leone;2013;North;0.653299987316132;0.261400014162064
46786;SLE;Sierra Leone;2013;South;0.567700028419495;0.254599988460541
46787;SLE;Sierra Leone;2013;West;0.868399977684021;0.117600001394749
46914;SLE;Sierra Leone;2000;East;;
46915;SLE;Sierra Leone;2000;North;;
46916;SLE;Sierra Leone;2000;South;;
46917;SLE;Sierra Leone;2000;West;;
46983;SLE;Sierra Leone;2005;East;;
46984;SLE;Sierra Leone;2005;North;;
46985;SLE;Sierra Leone;2005;South;;
46986;SLE;Sierra Leone;2005;West;;
47106;SLE;Sierra Leone;2010;East;0.586600005626678;0.203799992799759
47107;SLE;Sierra Leone;2010;North;0.540000021457672;0.270799994468689
47108;SLE;Sierra Leone;2010;South;0.534099996089935;0.334600001573563
47109;SLE;Sierra Leone;2010;West;0.800599992275238;0.145400002598763
47326;SOM;Somalia;2006;Central South;;
47327;SOM;Somalia;2006;North East;;
47328;SOM;Somalia;2006;North West;;
47749;SSD;South Sudan;2000;Juba Town;;
47750;SSD;South Sudan;2000;Malakal Town;;
47751;SSD;South Sudan;2000;Wau Town;;
47811;SSD;South Sudan;2010;Central Equatoria;0.451900005340576;0.461499989032745
47812;SSD;South Sudan;2010;Eastern Equatoria;0.226899996399879;0.72979998588562
47813;SSD;South Sudan;2010;Jonglei;0.103500001132488;0.86710000038147
47814;SSD;South Sudan;2010;Lakes;0.157199993729591;0.879299998283386
47815;SSD;South Sudan;2010;Northern Bahr El Ghazal;0.151800006628036;0.842599987983704
47816;SSD;South Sudan;2010;Unity;0.154899999499321;0.935400009155273
47817;SSD;South Sudan;2010;Upper Nile;0.438100010156631;0.660300016403198
47818;SSD;South Sudan;2010;Warap;0.0685999989509583;0.881699979305267
47819;SSD;South Sudan;2010;Western Bahr El Ghazal;0.316199988126755;0.656000018119812
47820;SSD;South Sudan;2010;Western Equatoria;0.232500001788139;0.541400015354156
48037;STP;S. Tome/Principe;2000;Centro;;
48038;STP;S. Tome/Principe;2000;Norte;;
48039;STP;S. Tome/Principe;2000;Principe;;
48040;STP;S. Tome/Principe;2000;Sul;;
48129;STP;S. Tome/Principe;2014;Centro Este;0.834999978542328;0.0604000017046928
48130;STP;S. Tome/Principe;2014;Norte Oeste;0.815900027751923;0.0483000017702579
48131;STP;S. Tome/Principe;2014;Principe;0.777300000190735;0.0432000011205673
48132;STP;S. Tome/Principe;2014;Sul Este;0.796299993991852;0.0656000003218651
48729;SWZ;Eswatini;2006;Hhohho;0.679499983787537;0.0692000016570091
48730;SWZ;Eswatini;2006;Lubombo;0.499000012874603;0.0883999988436699
48731;SWZ;Eswatini;2006;Manzini;0.696099996566772;0.0546999983489513
48732;SWZ;Eswatini;2006;Shiselweni;0.674899995326996;0.144099995493889
48874;SWZ;Eswatini;2010;Hhohho;0.644999980926514;0.0292000006884336
48875;SWZ;Eswatini;2010;Lubombo;0.628799974918365;0.0454000011086464
48876;SWZ;Eswatini;2010;Manzini;0.731899976730347;0.0274000000208616
48877;SWZ;Eswatini;2010;Shiselweni;0.632000029087067;0.0351999998092651
48995;SWZ;Eswatini;2014;Hhohho;0.736999988555908;0.0230999998748302
48996;SWZ;Eswatini;2014;Lubombo;0.674199998378754;0.0255999993532896
48997;SWZ;Eswatini;2014;Manzini;0.696600019931793;0.0165999997407198
48998;SWZ;Eswatini;2014;Shiselweni;0.713100016117096;0.0188999995589256
49431;TCD;Chad;2004;Bar Azoum;0.0275999996811152;
49432;TCD;Chad;2004;Borkou/Ennedi/Tibesti;0.0842000022530556;
49433;TCD;Chad;2004;Centre Est;0.0741999968886375;
49434;TCD;Chad;2004;Chari Baguirmi;0.0745000019669533;
49435;TCD;Chad;2004;Logone Occidental;0.171000003814697;
49436;TCD;Chad;2004;Mayo Kebbi;0.303200006484985;
49437;TCD;Chad;2004;Moyen Chari;0.0921000018715858;
49438;TCD;Chad;2004;N'Djamena;0.57889997959137;
49439;TCD;Chad;2004;Ouaddai Est;0.0557999983429909;
49621;TCD;Chad;2000;Autres Villes;;
49622;TCD;Chad;2000;N'Djamena;;
49623;TCD;Chad;2000;Rural;;
49713;TCD;Chad;2010;Barh El Gazal;0.0615000016987324;0.637899994850159
49714;TCD;Chad;2010;Batha;0.0819000005722046;0.648899972438812
49715;TCD;Chad;2010;Borkou/Ennedi/Tibesti;0.109600000083447;0.532899975776672
49716;TCD;Chad;2010;Chari Baguirmi;0.143399998545647;0.669700026512146
49717;TCD;Chad;2010;Guera;0.101700000464916;0.521799981594086
49718;TCD;Chad;2010;Hadjer Lamis;0.0392999984323978;0.790899991989136
49719;TCD;Chad;2010;Kanem;0.0962999984622002;0.658699989318848
49720;TCD;Chad;2010;Lac;0.108199998736382;0.748600006103516
49721;TCD;Chad;2010;Logone Occidental;0.373299986124039;0.245000004768372
49722;TCD;Chad;2010;Logone Oriental;0.265100002288818;0.337399989366531
49723;TCD;Chad;2010;Mandoul;0.305900007486343;0.354499995708466
49724;TCD;Chad;2010;Mayo Kebbi Est;0.420100003480911;0.332300007343292
49725;TCD;Chad;2010;Mayo Kebbi Ouest;0.486699998378754;0.255100011825562
49726;TCD;Chad;2010;Moyen Chari;0.420300006866455;0.148499995470047
49727;TCD;Chad;2010;N'Djamena;0.532500028610229;0.240600004792213
49728;TCD;Chad;2010;Ouaddai;0.105099998414516;0.651199996471405
49729;TCD;Chad;2010;Salamat;0.0423000007867813;0.75629997253418
49730;TCD;Chad;2010;Sila;0.0274000000208616;0.7117999792099
49731;TCD;Chad;2010;Tandjile;0.400599986314774;0.260199993848801
49732;TCD;Chad;2010;Wadi Fira;0.043699998408556;0.871900022029877
50156;TGO;Togo;2014;Centrale;0.694599986076355;0.0697000026702881
50157;TGO;Togo;2014;Kara;0.592000007629395;0.175300002098083
50158;TGO;Togo;2014;Lome;0.769699990749359;0.044599998742342
50159;TGO;Togo;2014;Maritime;0.587000012397766;0.0784000009298325
50160;TGO;Togo;2014;Plateaux;0.557900011539459;0.140000000596046
50161;TGO;Togo;2014;Savanes;0.42179998755455;0.226099997758865
50337;TGO;Togo;2000;Centrale;;
50338;TGO;Togo;2000;Kara;;
50339;TGO;Togo;2000;Lome;;
50340;TGO;Togo;2000;Maritime;;
50341;TGO;Togo;2000;Plateaux;;
50342;TGO;Togo;2000;Savanes;;
50441;TGO;Togo;2006;Centrale;;
50442;TGO;Togo;2006;Kara;;
50443;TGO;Togo;2006;Lome;;
50444;TGO;Togo;2006;Maritime;;
50445;TGO;Togo;2006;Plateaux;;
50446;TGO;Togo;2006;Savanes;;
50615;TGO;Togo;2010;Centrale;0.620000004768372;0.102200001478195
50616;TGO;Togo;2010;Kara;0.599799990653992;0.114699997007847
50617;TGO;Togo;2010;Lome;0.761600017547607;0.0615000016987324
50618;TGO;Togo;2010;Maritime;0.629299998283386;0.0740000009536743
50619;TGO;Togo;2010;Plateaux;0.597500026226044;0.124200001358986
50620;TGO;Togo;2010;Savanes;0.323199987411499;0.190999999642372
52078;TUN;Tunisia;2012;Centre Est;0.947300016880035;0.0083999997004866
52079;TUN;Tunisia;2012;District Tunis;0.973999977111816;0.0115000000223517
52080;TUN;Tunisia;2012;Kairouan;0.873499989509583;0.0340999998152256
52081;TUN;Tunisia;2012;Kasserine;0.784200012683868;0.033100001513958
52082;TUN;Tunisia;2012;Nord Est;0.962000012397766;0.0143999997526407
52083;TUN;Tunisia;2012;Nord Ouest;0.911099970340729;0.0256999991834164
52084;TUN;Tunisia;2012;Sidi Bouzid;0.927500009536743;0.02280000038445
52085;TUN;Tunisia;2012;Sud Est;0.9617999792099;0.0236000008881092
52086;TUN;Tunisia;2012;Sud Ouest;0.977400004863739;0.0083999997004866
52571;TZA;U. R. Tanzania;2004;Arusha;0.697700023651123;0.19310000538826
52572;TZA;U. R. Tanzania;2004;Dar Es Salaam;0.859300017356873;0.0653999969363213
52573;TZA;U. R. Tanzania;2004;Dodoma;0.459399998188019;0.232999995350838
52574;TZA;U. R. Tanzania;2004;Iringa;0.7185999751091;0.0811000019311905
52575;TZA;U. R. Tanzania;2004;Kagera;0.522000014781952;0.202199995517731
52576;TZA;U. R. Tanzania;2004;Kigoma;0.522000014781952;0.150800004601479
52577;TZA;U. R. Tanzania;2004;Kilimanjaro;0.802100002765656;0.0483000017702579
52578;TZA;U. R. Tanzania;2004;Lindi;0.467099994421005;0.199799999594688
52579;TZA;U. R. Tanzania;2004;Manyara;0.375099986791611;0.21340000629425
52580;TZA;U. R. Tanzania;2004;Mara;0.65200001001358;0.0835999995470047
52581;TZA;U. R. Tanzania;2004;Mbeya;0.616500020027161;0.309799998998642
52582;TZA;U. R. Tanzania;2004;Morogoro;0.601000010967255;0.112899996340275
52583;TZA;U. R. Tanzania;2004;Mtwara;0.424600005149841;0.204600006341934
52584;TZA;U. R. Tanzania;2004;Mwanza;0.475600004196167;0.179199993610382
52585;TZA;U. R. Tanzania;2004;Pemba North;0.540000021457672;0.27810001373291
52586;TZA;U. R. Tanzania;2004;Pemba South;0.580200016498566;0.225099995732307
52587;TZA;U. R. Tanzania;2004;Pwani;0.570200026035309;0.142700001597404
52588;TZA;U. R. Tanzania;2004;Rukwa;0.366299986839294;0.299400001764297
52589;TZA;U. R. Tanzania;2004;Ruvuma;0.688499987125397;0.12890000641346
52590;TZA;U. R. Tanzania;2004;Shinyanga;0.528199970722198;0.226500004529953
52591;TZA;U. R. Tanzania;2004;Singida;0.46900001168251;0.180600002408028
52592;TZA;U. R. Tanzania;2004;Tabora;0.358700007200241;0.47749999165535
52593;TZA;U. R. Tanzania;2004;Tanga;0.542400002479553;0.0635000020265579
52594;TZA;U. R. Tanzania;2004;Town West;0.785799980163574;0.111000001430511
52595;TZA;U. R. Tanzania;2004;Zanzibar North;0.58899998664856;0.211400002241135
52596;TZA;U. R. Tanzania;2004;Zanzibar South;0.773999989032745;0.0837000012397766
53068;TZA;U. R. Tanzania;2015;Arusha;0.90719997882843;0.186000004410744
53069;TZA;U. R. Tanzania;2015;Dar Es Salaam;0.94980001449585;0.0581000000238419
53070;TZA;U. R. Tanzania;2015;Dodoma;0.699599981307983;0.201299995183945
53071;TZA;U. R. Tanzania;2015;Geita;0.65149998664856;0.292400002479553
53072;TZA;U. R. Tanzania;2015;Iringa;0.950100004673004;0.111199997365475
53073;TZA;U. R. Tanzania;2015;Kagera;0.757099986076355;0.201900005340576
53074;TZA;U. R. Tanzania;2015;Katavi;0.561200022697449;0.373699992895126
53075;TZA;U. R. Tanzania;2015;Kigoma;0.719799995422363;0.258700013160706
53076;TZA;U. R. Tanzania;2015;Kilimanjaro;0.964299976825714;0.0324999988079071
53077;TZA;U. R. Tanzania;2015;Lindi;0.722000002861023;0.213499993085861
53078;TZA;U. R. Tanzania;2015;Manyara;0.788299977779388;0.187900006771088
53079;TZA;U. R. Tanzania;2015;Mara;0.796400010585785;0.130300000309944
53080;TZA;U. R. Tanzania;2015;Mbeya;0.848299980163574;0.175300002098083
53081;TZA;U. R. Tanzania;2015;Mjini Magharibi;0.95440000295639;0.0557000003755093
53082;TZA;U. R. Tanzania;2015;Morogoro;0.80239999294281;0.209299996495247
53083;TZA;U. R. Tanzania;2015;Mtwara;0.894599974155426;0.243300005793571
53084;TZA;U. R. Tanzania;2015;Mwanza;0.742399990558624;0.182699993252754
53085;TZA;U. R. Tanzania;2015;Njombe;0.903199970722198;0.10980000346899
53086;TZA;U. R. Tanzania;2015;Pemba North;0.64740002155304;0.201299995183945
53087;TZA;U. R. Tanzania;2015;Pemba South;0.828999996185303;0.167300000786781
53088;TZA;U. R. Tanzania;2015;Pwani;0.748799979686737;0.179299995303154
53089;TZA;U. R. Tanzania;2015;Rukwa;0.582400023937225;0.318800002336502
53090;TZA;U. R. Tanzania;2015;Ruvuma;0.874700009822845;0.142000004649162
53091;TZA;U. R. Tanzania;2015;Shinyanga;0.756699979305267;0.310600012540817
53092;TZA;U. R. Tanzania;2015;Simiyu;0.827199995517731;0.240899994969368
53093;TZA;U. R. Tanzania;2015;Singida;0.849699974060059;0.224299997091293
53094;TZA;U. R. Tanzania;2015;Tabora;0.61710000038147;0.364600002765656
53095;TZA;U. R. Tanzania;2015;Tanga;0.790499985218048;0.172800004482269
53096;TZA;U. R. Tanzania;2015;Unguja North;0.712499976158142;0.0789000019431114
53097;TZA;U. R. Tanzania;2015;Unguja South;0.913299977779388;0.0524999983608723
53536;UGA;Uganda;2001;Central;0.551800012588501;0.126499995589256
53537;UGA;Uganda;2001;Eastern;0.345999985933304;0.0680999979376793
53538;UGA;Uganda;2001;Northern;0.207800000905991;0.203099995851517
53539;UGA;Uganda;2001;Western;0.333499997854233;0.130500003695488
53601;UGA;Uganda;2006;Central 1;0.484699994325638;0.165199995040894
53602;UGA;Uganda;2006;Central 2;0.432200014591217;0.155499994754791
53603;UGA;Uganda;2006;East Central;0.335799992084503;0.138699993491173
53604;UGA;Uganda;2006;Eastern;0.217199996113777;0.124399997293949
53605;UGA;Uganda;2006;Kampala;0.739199995994568;0.0957999974489212
53606;UGA;Uganda;2006;North;0.141000002622604;0.253600001335144
53607;UGA;Uganda;2006;Southwest;0.29899999499321;0.186100006103516
53608;UGA;Uganda;2006;West Nile;0.163000002503395;0.195299997925758
53609;UGA;Uganda;2006;Western;0.152999997138977;0.19709999859333
53863;UGA;Uganda;2011;Central 1;0.536800026893616;0.066200003027916
53864;UGA;Uganda;2011;Central 2;0.51910001039505;0.104400001466274
53865;UGA;Uganda;2011;East Central;0.424299985170364;0.0786999985575676
53866;UGA;Uganda;2011;Eastern;0.310799986124039;0.0612999983131886
53867;UGA;Uganda;2011;Kampala;0.765799999237061;0.096000000834465
53868;UGA;Uganda;2011;Karamoja;0.150099992752075;0.44760000705719
53869;UGA;Uganda;2011;North;0.214300006628036;0.115000002086163
53870;UGA;Uganda;2011;Southwest;0.354699999094009;0.123400002717972
53871;UGA;Uganda;2011;West Nile;0.245199993252754;0.149700000882149
53872;UGA;Uganda;2011;Western;0.36829999089241;0.115199998021126
56148;ZMB;Zambia;2007;Central;0.584500014781952;0.156200006604195
56149;ZMB;Zambia;2007;Copperbelt;0.794300019741058;0.0934000015258789
56150;ZMB;Zambia;2007;Eastern;0.410199999809265;0.252700001001358
56151;ZMB;Zambia;2007;Luapula;0.475499987602234;0.269499987363815
56152;ZMB;Zambia;2007;Lusaka;0.763400018215179;0.11150000244379
56153;ZMB;Zambia;2007;North Western;0.44420000910759;0.197300001978874
56154;ZMB;Zambia;2007;Northern;0.445499986410141;0.228699997067451
56155;ZMB;Zambia;2007;Southern;0.721499979496002;0.116999998688698
56156;ZMB;Zambia;2007;Western;0.505599975585938;0.283699989318848
56498;ZMB;Zambia;2013;Central;0.736800014972687;0.109999999403954
56499;ZMB;Zambia;2013;Copperbelt;0.891799986362457;0.0908000022172928
56500;ZMB;Zambia;2013;Eastern;0.53930002450943;0.241899996995926
56501;ZMB;Zambia;2013;Luapula;0.659099996089935;0.161699995398521
56502;ZMB;Zambia;2013;Lusaka;0.859899997711182;0.0736000016331673
56503;ZMB;Zambia;2013;Muchinga;0.737600028514862;0.136700004339218
56504;ZMB;Zambia;2013;North Western;0.722500026226044;0.124799996614456
56505;ZMB;Zambia;2013;Northern;0.687600016593933;0.146500006318092
56506;ZMB;Zambia;2013;Southern;0.74260002374649;0.0929000005125999
56507;ZMB;Zambia;2013;Western;0.643700003623962;0.159700006246567
56803;ZMB;Zambia;1999;Central;;
56804;ZMB;Zambia;1999;Copperbelt;;
56805;ZMB;Zambia;1999;Eastern;;
56806;ZMB;Zambia;1999;Luapula;;
56807;ZMB;Zambia;1999;Lusaka;;
56808;ZMB;Zambia;1999;North Western;;
56809;ZMB;Zambia;1999;Northern;;
56810;ZMB;Zambia;1999;Southern;;
56811;ZMB;Zambia;1999;Western;;
56968;ZWE;Zimbabwe;2005;Bulawayo;0.986899971961975;0.0244999993592501
56969;ZWE;Zimbabwe;2005;Harare;0.983399987220764;0.024100000038743
56970;ZWE;Zimbabwe;2005;Manicaland;0.835500001907349;0.088299997150898
56971;ZWE;Zimbabwe;2005;Mashonaland Central;0.769500017166138;0.151099994778633
56972;ZWE;Zimbabwe;2005;Mashonaland East;0.923200011253357;0.0461999997496605
56973;ZWE;Zimbabwe;2005;Mashonaland West;0.768899977207184;0.126300007104874
56974;ZWE;Zimbabwe;2005;Masvingo;0.871299982070923;0.0706999972462654
56975;ZWE;Zimbabwe;2005;Matabeleland North;0.852100014686584;0.0904000028967857
56976;ZWE;Zimbabwe;2005;Matabeleland South;0.893400013446808;0.0681999996304512
56977;ZWE;Zimbabwe;2005;Midlands;0.856000006198883;0.0715000033378601
57208;ZWE;Zimbabwe;2010;Bulawayo;0.980700016021729;0.0364000014960766
57209;ZWE;Zimbabwe;2010;Harare;0.946399986743927;0.0403999984264374
57210;ZWE;Zimbabwe;2010;Manicaland;0.882600009441376;0.0557000003755093
57211;ZWE;Zimbabwe;2010;Mashonaland Central;0.775099992752075;0.0579000003635883
57212;ZWE;Zimbabwe;2010;Mashonaland East;0.925800025463104;0.0555999986827374
57213;ZWE;Zimbabwe;2010;Mashonaland West;0.867399990558624;0.0635000020265579
57214;ZWE;Zimbabwe;2010;Masvingo;0.913299977779388;0.0640999972820282
57215;ZWE;Zimbabwe;2010;Matabeleland North;0.773699998855591;0.0940999984741211
57216;ZWE;Zimbabwe;2010;Matabeleland South;0.9132000207901;0.0542999990284443
57217;ZWE;Zimbabwe;2010;Midlands;0.833999991416931;0.0688999965786934
57452;ZWE;Zimbabwe;2015;Bulawayo;0.982599973678589;0.0216000005602837
57453;ZWE;Zimbabwe;2015;Harare;0.9689000248909;0.0252999998629093
57454;ZWE;Zimbabwe;2015;Manicaland;0.847800016403198;0.0653000026941299
57455;ZWE;Zimbabwe;2015;Mashonaland Central;0.758300006389618;0.0698999986052513
57456;ZWE;Zimbabwe;2015;Mashonaland East;0.9064000248909;0.0430000014603138
57457;ZWE;Zimbabwe;2015;Mashonaland West;0.917100012302399;0.0535999983549118
