"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lesotho","LSO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9300003051758","","","","","","75.7099990844727","","","88.35","","","","","91.98","","98.2600021362305","","95.1900024414062","97.4673332752461","","","","","96.4800033569336","",
"Late-demographic dividend","LTE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","85.5699996948242","85.6800003051758","86.6500015258789","87.5999984741211","88.5100021362305","89.3300018310547","89.9800033569336","90.6100006103516","91.1600036621094","91.5899963378906","91.9499969482422","92.3099975585938","93.3899993896484","93.5299987792969","93.6699981689453","93.9499969482422","94.1900024414062","94.4199981689453","94.6600036621094","94.9199981689453","95.1500015258789","97.1600036621094","97.2699966430664","97.3600006103516","97.4599990844727","97.5999984741211","97.7399978637695","98.0400009155273","98.1600036621094","98.2799987792969","98.4199981689453","98.7200012207031","98.7900009155273","98.8099975585938","98.8199996948242","98.9599990844727","99.1600036621094","99.2300033569336","99.1900024414062","99.1900024414062","99.25","99.2699966430664","99.2900009155273","99.3300018310547","99.370002746582","99.4100036621094","99.4499969482422","99.4899978637695","99.5100021362305","",
"Lithuania","LTU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6699981689453","","","","","","","","","","","","99.6999969482422","","","","","","","","","","99.8600006103516","","","","","","","","","","","","","","",
"Luxembourg","LUX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7799987792969","","","","","","","","","","","99.75","","","","","","","","","","","99.8399963378906","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","94.6999969482422","","","","","","","","","","","","","","","","","","","","99.629997253418","","","","","99.6399993896484","","","","","99.6699981689453","","","","","99.8000030517578","","","","","","","","","",
"St. Martin (French part)","MAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","44.1399993896484","","","","","","","","","","","","58.4300003051758","","","","","","","","","","70.4599990844727","","","","77.8600006103516","79.4700012207031","","81.5100021362305","91.0199966430664","","89.120002746582","","","","","","","","","","","",
"Monaco","MCO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7300033569336","","","","","","","","","","","99.5299987792969","","","","","99.91","","","","","","","99.91","","99.8099975585938","","","","","","","","","","","",
"Madagascar","MDG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2399978637695","","","","","","","","","","","","76.8300018310547","","","","","","79.8499984741211","","","82.379997253418","","","","",
"Maldives","MDV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","85.6100006103516","","","","","","","","95.5400009155273","","","","","98.1999969482422","","","","","98.1699981689453","","","","","98.1699981689453","","","","","","99.3000030517578","","","","","","","","99.2699966430664","","98.75","98.129997253418","","98.7399978637695","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","54.6699981689453","54.939998626709","55.2000007629395","55.6699981689453","56.2299995422363","56.7900009155273","57.3199996948242","57.7799987792969","58.6300010681152","59.3800010681152","60.310001373291","61.2599983215332","62.189998626709","63.060001373291","63.9700012207031","64.8300018310547","66.4400024414062","67.5400009155273","69.3300018310547","70.3000030517578","71.0500030517578","72.1699981689453","73.0899963378906","73.9100036621094","74.6800003051758","75.4800033569336","76.2200012207031","77.0800018310547","77.8099975585938","79.0899963378906","79.6800003051758","80.1699981689453","80.4000015258789","80.7900009155273","82.1699981689453","82.6100006103516","82.9499969482422","82.7200012207031","83.9199981689453","84.0599975585938","84.5","85.0400009155273","84.6399993896484","84.870002746582","83.370002746582","83.7399978637695","84.379997253418","84.9899978637695","85.6500015258789","86.3000030517578","86.9100036621094","",
"Mexico","MEX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.9499969482422","","","","","","","","","","95.4199981689453","","","","","","","","","","96.6100006103516","","97.5999984741211","","97.5599975585938","97.6399993896484","97.9000015258789","98.1600036621094","98.379997253418","98.5199966430664","98.4300003051758","98.4599990844727","98.879997253418","98.5599975585938","99","98.9400024414062","99.120002746582","99.120002746582","99.3199996948242","99.1938120034309","99.0800018310547","99.254077553763","98.9499969482422","99.1639802251459","98.9199981689453","",
"Marshall Islands","MHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4599990844727","","","","","","","","98.120002746582","","96.3527767187698","","","","",
"Middle income","MIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","71.5","71.5899963378906","71.9199981689453","72.7600021362305","73.7099990844727","74.5","75.1999969482422","75.870002746582","76.4800033569336","77.2600021362305","77.9700012207031","78.6399993896484","79.5999984741211","80.3899993896484","80.879997253418","81.4100036621094","81.9199981689453","82.4800033569336","82.9599990844727","83.4100036621094","83.8499984741211","84.2699966430664","85.4100036621094","86.4700012207031","86.9300003051758","87.0199966430664","87.379997253418","87.8499984741211","88.4599990844727","88.9000015258789","89.1800003051758","89.0899963378906","89.4199981689453","89.9000015258789","90.1800003051758","90.6999969482422","90.9599990844727","91.3600006103516","91.9199981689453","92.25","92.6100006103516","92.8499984741211","93.0199966430664","93.2200012207031","94.2300033569336","94.4100036621094","94.5599975585938","94.6600036621094","94.8199996948242","94.9899978637695","",
"North Macedonia","MKD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8600006103516","","","","","","","","98.7399978637695","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","19.6499996185303","","","","","","","","","","","","","","","","","","","","","","24.1900005340576","","","","","","","","38.8199996948242","","","","44.2999992370605","42.0999984741211","","","","49.3699989318848","","","50.1300010681152","","53.35","","","","50.3300018310547","",
"Malta","MLT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","97.870002746582","","","","","","","","","","96.0299987792969","","","","","","","","","","98.2699966430664","","","","","","98.879997253418","","","","","","","","","","","","","","",
"Myanmar","MMR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.9000015258789","","","","","","","","","","","","","","","","","94.5899963378906","","","","","","","","","","","","","","94.8899993896484","","90.4199981689453","","99.1396713197037","95.4199981689453","96.3616999952531","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","98.7300033569336","","","","","","","","","","99.1500015258789","","","","","","","","","","","","99.4100036621094","","","","","","","","99.2099990844727","","","","","","","97.4199981689453","","","","","","","",
"Mongolia","MNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7099990844727","","","","","","","","","","98.4599990844727","","","","","","","","99.5299987792969","98.8499984741211","99.0699996948242","99.856037512511","99.6900024414062","99.4899978637695","99.3199996948242","",
"Northern Mariana Islands","MNP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","43.6399993896484","","","","","","","","","","","","","","","","","46.9700012207031","","","","","","61.8899993896484","","","","","","67.1500015258789","","","","","","70.5299987792969","","70.9100036621094","","","70.0800018310547","","71.4366291441767","","","",
"Mauritania","MRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3400001525879","","","","","","","","","","","","","71.0299987792969","","81.4199981689453","","","","","70.8600006103516","","","","","",
"Mauritius","MUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1900024414062","","","","","","","","","","94.5400009155273","","","","","","","","","","","98.129997253418","","","","","","","","","","99.906566480366","100","99.801014596693","","",
"Malawi","MWI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0200004577637","","","","","","","","","","","76.0100021362305","","","","","","","","","","","","","","","","","","","85.448524595022","87.6399993896484","","80.7300033569336","","","","","",
"Malaysia","MYS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","87.9700012207031","","","","","","","","","","","95.5599975585938","","","","","","","","","97.2399978637695","","","","","","","","","","98.4199981689453","","","","","","97.6100006103516","97.2699966430664","96.8499984741211","96.7799987792969","","","98.7900009155273","","","",
"North America","NAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5899963378906","99.5899963378906","99.5899963378906","99.5899963378906","99.5999984741211","99.5999984741211","","","","","","","","","99.6100006103516","99.6100006103516","99.6100006103516","99.6100006103516","99.620002746582","99.620002746582","","","",
"Namibia","NAM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1100006103516","","","","","","","","","89.43","92.4199981689453","","","","","","91.2","","","","94.4199981689453","","94.16","","","94.7648317505544","","92.8126839385648","","","","","92.129997253418","","",
"New Caledonia","NCL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","97.4599990844727","","","","","","","","","","","","","98.7600021362305","","","","","","","99.0899963378906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7900009155273","","","","36.5499992370605","21.39","","","","","","39.7900009155273","","46.7342382585367","","","","45.5299987792969","","","","53.9099998474121","","","",
"Nigeria","NGA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1900024414062","","","","","","","","","","","","68.9899978637695","","","78.6900024414062","","66.78","","","","","79.16","","","72.9599990844727","","","","","73.6699981689453","","","81.3600006103516","",
"Nicaragua","NIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2200012207031","","","","87.0100021362305","","","","93.7","","","94.8232846263524","","95.3","","","","","","","","","","","",
"Netherlands","NLD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","30.0400009155273","","","","","","","","","","49.5999984741211","","","","","","","","","","70.0500030517578","","","","","82.1","","82.2537708811861","","","84.7600021362305","","","","","89.0899963378906","92.9403446263527","","94.2399978637695","","","","","","",
"Nauru","NRU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.7483238782877","","","","",
"New Zealand","NZL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4100036621094","98.4800033569336","","","","","","","","","","","","","99.2300033569336","99.25","99.2300033569336","99.2600021362305","99.2799987792969","","","",
"Oman","OMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7099990844727","","","","","97.629997253418","","97.7399978637695","","","","","99.1500015258789","","98.6600036621094","98.620002746582","","99.6800003051758","","99.6600036621094","","","",
"Other small states","OSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","83","83.2799987792969","83.5800018310547","84.0699996948242","84.5699996948242","85.0599975585938","85.2600021362305","85.3899993896484","85.4300003051758","85.620002746582","85.6600036621094","85.8499984741211","86.3000030517578","86.7600021362305","87.2600021362305","87.5599975585938","87.8499984741211","88.1699981689453","88.379997253418","88.5699996948242","88.75","87.2900009155273","86.8199996948242","87.129997253418","87.4499969482422","87.2600021362305","87.2200012207031","87.5500030517578","87.9100036621094","88.4599990844727","88.7099990844727","89.379997253418","90.5100021362305","90.7099990844727","90.9100036621094","91.0599975585938","90.9199981689453","91.129997253418","91.3099975585938","91.4599990844727","91.6399993896484","",
"Pakistan","PAK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","34.7799987792969","","","","","","","","","","","","","","","","","55.3300018310547","","","","","","","65.0899963378906","69.1699981689453","66.2799987792969","71.1100006103516","70.6800003051758","71.2600021362305","70.7699966430664","72.5800018310547","71.6399993896484","72.8000030517578","","","74.5299987792969","71.9899978637695","72.6999969482422","","73.129997253418","","","","",
"Panama","PAN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.1100006103516","","","","","","","","","","95.0899963378906","","","","","","","","","","96.0800018310547","","","","","","","","","","97.6399993896484","","","","98","98.2","98.8","99.1","99.0999984741211","98.879997253418","","99.3","99.3","98.9","99.197172304329","",
"Peru","PER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.120002746582","","","","","","","","","","","","95.370002746582","","","","","","","97.6","97.2","96.8","96.8","96.7600021362305","97.120002746582","97.7600021362305","97.3600006103516","97.8","98.3","98.3","98.5","98.6999969482422","98.9","98.9800033569336","99.0100021362305","98.879997253418","99.0599975585938","99.0199966430664","99.1","99.4400024414062","99.1","99.3","99.4","99.4899978637695","",
"Philippines","PHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.7900009155273","","","","","","","","","","96.5800018310547","","","","96.0400009155273","","","","","","95.0899963378906","","","95.0599975585938","","","","","97.75","","97.8300018310547","","","98.1100006103516","","99.0800018310547","","100","","98.379997253418","99.2200012207031","","99.77","","","",
"Palau","PLW","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","94.2799987792969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8399963378906","","98.6600036621094","","","","","100","","","","","",
"Papua New Guinea","PNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6800003051758","","","","","","","","","","81.1681005125793","","","","","","","82.7200012207031","","","","","91.9188705385071","","","",
"Poland","POL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","99.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1399993896484","64.0100021362305","64.4700012207031","65.0999984741211","65.5999984741211","65.5999984741211","65.6399993896484","66.0100021362305","66.4899978637695","66.5299987792969","66.9700012207031","67.5","67.4800033569336","68.2900009155273","66.1500015258789","66.8300018310547","67.4100036621094","67.5199966430664","67.9199981689453","67.3399963378906","66.2200012207031","65.3600006103516","65.5899963378906","65.8899993896484","66.870002746582","69.2099990844727","70.7600021362305","71.9599990844727","72.5199966430664","73.25","73.870002746582","74.8600006103516","75.9300003051758","76.0800018310547","76.3300018310547","76.7399978637695","77.1500015258789","77.5400009155273","77.879997253418","",
"Puerto Rico (US)","PRI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","93.75","","","","","","","","","","93.1699981689453","","","","","","","","","","","","","","","","","","","","98.8300018310547","","","","","","","92.3899993896484","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","97.9400024414062","","","","","","","","","","99.1999969482422","","","","","","","","","","","","","","","","","","","","99.4400024414062","","","","","","","","","","","","","","",
"Paraguay","PRY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.5899963378906","","","","","","","","","","95.6100006103516","","","","","","","","","95.6","97.4","97.4","97.2","97.9","98.1","98.7900009155273","97.9599990844727","98.5","98.6100006103516","98.5","98.1800003051758","98.9000015258789","98.7099990844727","98.6500015258789","98.4499969482422","98.3","98.2799987792969","98.3600006103516","98.6399993896484","98.6","98.6","98.9","98.620002746582","",
"West Bank and Gaza","PSE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0500030517578","","","","","","","98.9499969482422","","99.0899963378906","99.0699996948242","99.1600036621094","99.2300033569336","99.2200012207031","99.3099975585938","99.2900009155273","99.3499984741211","99.370002746582","99.3399963378906","99.379997253418","99.3099975585938","99.3399963378906","99.3300018310547","99.2300033569336","99.3881807148556","99.3600006103516","","99.3955620116013","",
"Pacific island small states","PSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5400009155273","","","","","","","","","","","94.7900009155273","","","","","","","95.9199981689453","","","99.0599975585938","95.6900024414062","97.7600021362305","96.8199996948242","97.879997253418","99.0599975585938","98.9599990844727","98.7099990844727","","","","","","","","","","","",
"Romania","ROU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1100006103516","","","","","","","","","","97.7600021362305","","","","","","","","","99","","","","","","","","","","99.9400024414062","","","","",
"Russian Federation","RUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7200012207031","","","","","","","","","","","","","99.7200012207031","","","","","","","","99.7099990844727","","","","","","","","","","","99.9199981689453","","","","",
"Rwanda","RWA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","52.2599983215332","","","","","","","","","","","","","74.9000015258789","","","","","","","","","77.620002746582","","","","","70.46","","","","","80.19","","82.3300018310547","","85.0699996948242","88.5500030517578","","","86.4899978637695","","91.5100021362305","","89.9700012207031","","","",
"South Asia","SAS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","49.5900001525879","49.5699996948242","50.3199996948242","51.0299987792969","51.6800003051758","52.25","52.7299995422363","53.3499984741211","53.9500007629395","54.5299987792969","55.1399993896484","55.7799987792969","56.4300003051758","56.8899993896484","58.2400016784668","59.5","60.6599998474121","61.8800010681152","63.0900001525879","64.3000030517578","65.4700012207031","66.6100006103516","67.629997253418","71.5400009155273","72.8300018310547","74","75.0800018310547","76.2300033569336","77.3300018310547","78.3899993896484","79.4199981689453","79.2699966430664","80.4100036621094","81.4899978637695","82.5400009155273","84.4000015258789","85.3300018310547","85.7900009155273","87.75","88.5","89.5800018310547","90.7300033569336","91.4000015258789","91.9599990844727","95.0800018310547","95.4599990844727","95.9100036621094","96.1399993896484","96.5299987792969","96.879997253418","",
"Saudi Arabia","SAU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8600006103516","","","","","","","","95.9100036621094","","","","95.8499984741211","","","","","","","","","99.2200012207031","","","","99.3000030517578","","","99.5","","","","99.8899993896484","",
"Sudan","SDN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1600036621094","","","","","","","","65.8099975585938","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8699989318848","","","","","","","","","","","","","","49.1199989318848","","","46.13","50.8499984741211","","","63.3499984741211","","65.7799987792969","","56.939998626709","57.29","61.2900009155273","64.5199966430664","69.4800033569336","65.9599990844727","66.5","","","75.2804219017061","67.4499969482422","","",
"Singapore","SGP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.2900009155273","","","","","","","","","","98.9700012207031","","","","","","","","","","99.5","","","","","","","","","","99.75","99.8899993896484","99.8899993896484","99.9000015258789","99.9000015258789","99.7799987792969","99.9300003051758","99.9300003051758","99.9300003051758","99.9300003051758","99.7300033569336","99.8899993896484","","","","",
"Solomon Islands","SLB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5676628204509","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9300003051758","","","","58.42","","","","","69.79","","67.8899993896484","","73.5999984741211","77.1263227646003","72.9899978637695","","","","","","",
"El Salvador","SLV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9499969482422","","","","","","","","92.4","93.6","93.3","93.3","93.8","94.9","94.9499969482422","93.5599975585938","95.9599990844727","95.0199966430664","96.0299987792969","96.5500030517578","97.1","97.2200012207031","97.8","97.9499969482422","98.0100021362305","97.9800033569336","97.9700012207031","98.3499984741211","98.5199966430664","98.1","98.3","98.0500030517578","98.2399978637695","",
"San Marino","SMR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","",
"Somalia, Fed. Rep.","SOM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4077696859001","","","70.7099990844727","","","",
"Serbia","SRB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3600006103516","","","","","","","","99.3099975585938","","","","","99.7200012207031","","","100","","","99.7399978637695","","","",
